,parameter,rhat
102,"v_C(stim, Treatment(0))[T.1]_subj.96",0.9994736842105264
103,"v_C(stim, Treatment(0))[T.1]_subj.97",0.9994736842105263
104,"v_C(stim, Treatment(0))[T.1]_subj.94",0.9994736842105263
105,"v_C(stim, Treatment(0))[T.1]_subj.95",0.9994736842105264
106,a,0.9994736842105262
107,a_subj.46,0.9994736842105263
108,a_subj.45,0.9994736842105264
109,a_subj.43,0.9994736842105263
110,a_subj.42,0.9994736842105263
111,a_subj.41,0.9994736842105263
112,a_subj.40,0.9994736842105263
113,a_subj.49,0.9994736842105262
114,a_subj.48,0.9994736842105263
115,t_subj.48,0.9994736842105263
116,t_subj.49,0.9994736842105263
117,t_subj.42,0.9994736842105264
118,t_subj.43,0.9994736842105262
119,t_subj.40,0.9994736842105263
120,t_subj.41,0.9994736842105263
121,t_subj.46,0.9994736842105263
122,t_subj.45,0.9994736842105264
123,v_Intercept_subj.12,0.9994736842105263
124,v_Intercept_subj.13,0.9994736842105263
125,v_Intercept_subj.10,0.9994736842105263
126,v_Intercept_subj.11,0.9994736842105264
127,v_Intercept_subj.16,0.9994736842105264
128,v_Intercept_subj.17,0.9994736842105262
129,v_Intercept_subj.18,0.9994736842105263
130,v_Intercept_subj.19,0.9994736842105264
131,a_std,0.9994736842105264
132,"v_C(stim, Treatment(0))[T.1]_subj.41",0.9994736842105264
133,"v_C(stim, Treatment(0))[T.1]_subj.40",0.9994736842105264
134,"v_C(stim, Treatment(0))[T.1]_subj.43",0.9994736842105263
135,"v_C(stim, Treatment(0))[T.1]_subj.42",0.9994736842105263
136,"v_C(stim, Treatment(0))[T.1]_subj.45",0.9994736842105264
137,"v_C(stim, Treatment(0))[T.1]_subj.46",0.9994736842105264
138,"v_C(stim, Treatment(0))[T.1]_subj.49",0.9994736842105262
139,"v_C(stim, Treatment(0))[T.1]_subj.48",0.9994736842105264
140,a_subj.98,0.9994736842105264
141,a_subj.94,0.9994736842105262
142,a_subj.95,0.9994736842105264
143,a_subj.96,0.9994736842105262
144,a_subj.97,0.9994736842105263
145,a_subj.91,0.9994736842105263
146,a_subj.92,0.9994736842105264
147,a_subj.93,0.9994736842105262
148,v_Intercept,0.9994736842105264
149,"v_C(stim, Treatment(0))[T.1]_subj.34",0.9994736842105263
150,"v_C(stim, Treatment(0))[T.1]_subj.35",0.9994736842105263
151,"v_C(stim, Treatment(0))[T.1]_subj.37",0.9994736842105263
152,"v_C(stim, Treatment(0))[T.1]_subj.30",0.9994736842105263
153,"v_C(stim, Treatment(0))[T.1]_subj.31",0.9994736842105263
154,"v_C(stim, Treatment(0))[T.1]_subj.32",0.9994736842105263
155,"v_C(stim, Treatment(0))[T.1]_subj.33",0.9994736842105263
156,v_Intercept_subj.56,0.9994736842105262
157,v_Intercept_subj.57,0.9994736842105264
158,v_Intercept_subj.54,0.9994736842105263
159,v_Intercept_subj.52,0.9994736842105263
160,v_Intercept_subj.53,0.9994736842105263
161,v_Intercept_subj.50,0.9994736842105263
162,t_subj.98,0.9994736842105263
163,t_subj.95,0.9994736842105264
164,t_subj.94,0.9994736842105263
165,t_subj.97,0.9994736842105263
166,t_subj.96,0.9994736842105262
167,t_subj.91,0.9994736842105263
168,t_subj.93,0.9994736842105263
169,t_subj.92,0.9994736842105263
170,v_Intercept_subj.29,0.9994736842105265
171,v_Intercept_subj.28,0.9994736842105264
172,sv_Intercept,0.9994736842105263
173,v_Intercept_subj.22,0.9994736842105263
174,v_Intercept_subj.21,0.9994736842105262
175,v_Intercept_subj.20,0.9994736842105263
176,v_Intercept_subj.27,0.9994736842105263
177,v_Intercept_subj.26,0.9994736842105264
178,v_Intercept_subj.25,0.9994736842105264
179,v_Intercept_subj.24,0.9994736842105264
180,"v_C(stim, Treatment(0))[T.1]_subj.110",0.9994736842105263
181,"v_C(stim, Treatment(0))[T.1]_subj.112",0.9994736842105263
182,"v_C(stim, Treatment(0))[T.1]_subj.113",0.9994736842105264
183,"v_C(stim, Treatment(0))[T.1]_subj.114",0.9994736842105263
184,a_subj.6,0.9994736842105264
185,a_subj.4,0.9994736842105262
186,a_subj.5,0.9994736842105263
187,a_subj.3,0.9994736842105264
188,a_subj.1,0.9994736842105263
189,a_subj.8,0.9994736842105263
190,a_subj.9,0.9994736842105263
191,"v_C(stim, Treatment(0))[T.1]_subj.1",0.9994736842105262
192,"v_C(stim, Treatment(0))[T.1]_subj.3",0.9994736842105264
193,"v_C(stim, Treatment(0))[T.1]_subj.4",0.9994736842105264
194,"v_C(stim, Treatment(0))[T.1]_subj.5",0.9994736842105265
195,"v_C(stim, Treatment(0))[T.1]_subj.6",0.9994736842105263
196,"v_C(stim, Treatment(0))[T.1]_subj.8",0.9994736842105263
197,"v_C(stim, Treatment(0))[T.1]_subj.9",0.9994736842105263
198,v_Intercept_subj.58,0.9994736842105264
199,v_Intercept_subj.59,0.9994736842105263
200,a_subj.58,0.9994736842105264
201,a_subj.59,0.9994736842105264
202,t_subj.9,0.9994736842105264
203,t_subj.8,0.9994736842105265
204,a_subj.50,0.9994736842105263
205,t_subj.4,0.9994736842105263
206,a_subj.52,0.9994736842105264
207,a_subj.53,0.9994736842105263
208,a_subj.54,0.9994736842105262
209,a_subj.56,0.9994736842105264
210,a_subj.57,0.9994736842105263
211,"v_C(stim, Treatment(0))[T.1]_subj.85",0.9994736842105262
212,"v_C(stim, Treatment(0))[T.1]_subj.84",0.9994736842105263
213,"v_C(stim, Treatment(0))[T.1]_subj.87",0.9994736842105264
214,"v_C(stim, Treatment(0))[T.1]_subj.86",0.9994736842105264
215,"v_C(stim, Treatment(0))[T.1]_subj.81",0.9994736842105264
216,"v_C(stim, Treatment(0))[T.1]_subj.82",0.9994736842105262
217,"v_C(stim, Treatment(0))[T.1]_subj.89",0.9994736842105263
218,"v_C(stim, Treatment(0))[T.1]_subj.88",0.9994736842105263
219,"v_C(stim, Treatment(0))[T.1]_subj.78",0.9994736842105264
220,"v_C(stim, Treatment(0))[T.1]_subj.79",0.9994736842105263
221,"v_C(stim, Treatment(0))[T.1]_subj.70",0.9994736842105263
222,"v_C(stim, Treatment(0))[T.1]_subj.71",0.9994736842105264
223,"v_C(stim, Treatment(0))[T.1]_subj.72",0.9994736842105264
224,"v_C(stim, Treatment(0))[T.1]_subj.73",0.9994736842105264
225,"v_C(stim, Treatment(0))[T.1]_subj.74",0.9994736842105262
226,"v_C(stim, Treatment(0))[T.1]_subj.75",0.9994736842105263
227,"v_C(stim, Treatment(0))[T.1]_subj.76",0.9994736842105263
228,"v_C(stim, Treatment(0))[T.1]_subj.77",0.9994736842105264
229,t_subj.79,0.9994736842105264
230,t_subj.78,0.9994736842105263
231,t_subj.77,0.9994736842105263
232,t_subj.76,0.9994736842105264
233,t_subj.75,0.9994736842105263
234,t_subj.74,0.9994736842105263
235,t_subj.73,0.9994736842105263
236,t_subj.72,0.9994736842105262
237,t_subj.71,0.9994736842105263
238,t_subj.70,0.9994736842105264
239,v_Intercept_subj.67,0.9994736842105262
240,v_Intercept_subj.66,0.9994736842105262
241,v_Intercept_subj.65,0.9994736842105263
242,v_Intercept_subj.64,0.9994736842105264
243,v_Intercept_subj.63,0.9994736842105263
244,v_Intercept_subj.61,0.9994736842105263
245,v_Intercept_subj.60,0.9994736842105263
246,v_Intercept_subj.69,0.9994736842105263
247,v_Intercept_subj.68,0.9994736842105264
248,a_subj.16,0.9994736842105263
249,a_subj.17,0.9994736842105263
250,a_subj.10,0.9994736842105263
251,a_subj.11,0.9994736842105263
252,a_subj.12,0.9994736842105263
253,a_subj.13,0.9994736842105262
254,a_subj.18,0.9994736842105263
255,a_subj.19,0.9994736842105262
256,"v_C(stim, Treatment(0))[T.1]_std",0.9994736842105263
257,a_subj.61,0.9994736842105263
258,a_subj.60,0.9994736842105262
259,a_subj.63,0.9994736842105263
260,a_subj.65,0.9994736842105263
261,a_subj.64,0.9994736842105263
262,a_subj.67,0.9994736842105265
263,a_subj.66,0.9994736842105263
264,a_subj.69,0.9994736842105263
265,a_subj.68,0.9994736842105264
266,"v_C(stim, Treatment(0))[T.1]_subj.27",0.9994736842105264
267,"v_C(stim, Treatment(0))[T.1]_subj.26",0.9994736842105263
268,"v_C(stim, Treatment(0))[T.1]_subj.25",0.9994736842105264
269,"v_C(stim, Treatment(0))[T.1]_subj.24",0.9994736842105264
270,"v_C(stim, Treatment(0))[T.1]_subj.22",0.9994736842105264
271,"v_C(stim, Treatment(0))[T.1]_subj.21",0.9994736842105263
272,"v_C(stim, Treatment(0))[T.1]_subj.20",0.9994736842105262
273,"v_C(stim, Treatment(0))[T.1]_subj.29",0.9994736842105264
274,"v_C(stim, Treatment(0))[T.1]_subj.28",0.9994736842105263
275,t_subj.88,0.9994736842105263
276,t_subj.89,0.9994736842105262
277,t_subj.86,0.9994736842105264
278,t_subj.87,0.9994736842105263
279,t_subj.84,0.9994736842105263
280,t_subj.85,0.9994736842105263
281,t_subj.82,0.9994736842105264
282,t_subj.81,0.9994736842105263
283,v_Intercept_subj.30,0.9994736842105264
284,v_Intercept_subj.31,0.9994736842105263
285,v_Intercept_subj.32,0.9994736842105263
286,v_Intercept_subj.33,0.9994736842105263
287,v_Intercept_subj.34,0.9994736842105263
288,v_Intercept_subj.35,0.9994736842105263
289,v_Intercept_subj.37,0.9994736842105263
290,t_subj.33,0.9994736842105264
291,t_subj.32,0.9994736842105264
292,t_subj.31,0.9994736842105264
293,t_subj.30,0.9994736842105263
294,t_subj.37,0.9994736842105263
295,t_subj.35,0.9994736842105262
296,t_subj.34,0.9994736842105264
297,t_subj.108,0.9994736842105262
298,t_subj.106,0.9994736842105263
299,t_subj.107,0.9994736842105263
300,t_subj.104,0.9994736842105263
301,t_subj.105,0.9994736842105263
302,t_subj.102,0.9994736842105263
303,t_subj.103,0.9994736842105263
304,t_subj.100,0.9994736842105264
305,t_subj.101,0.9994736842105262
306,v_Intercept_subj.85,0.9994736842105264
307,v_Intercept_subj.84,0.9994736842105264
308,v_Intercept_subj.87,0.9994736842105264
309,v_Intercept_subj.86,0.9994736842105262
310,v_Intercept_subj.81,0.9994736842105263
311,v_Intercept_subj.82,0.9994736842105263
312,v_Intercept_subj.89,0.9994736842105264
313,v_Intercept_subj.88,0.9994736842105262
314,a_subj.29,0.9994736842105263
315,a_subj.28,0.9994736842105263
316,a_subj.25,0.9994736842105264
317,a_subj.24,0.9994736842105263
318,a_subj.27,0.9994736842105263
319,a_subj.26,0.9994736842105263
320,a_subj.21,0.9994736842105263
321,a_subj.20,0.9994736842105263
322,a_subj.22,0.9994736842105263
323,a_subj.114,0.9994736842105263
324,a_subj.112,0.9994736842105264
325,a_subj.113,0.9994736842105263
326,a_subj.110,0.9994736842105263
327,t,0.9994736842105264
328,"v_C(stim, Treatment(0))[T.1]_subj.69",0.9994736842105263
329,"v_C(stim, Treatment(0))[T.1]_subj.68",0.9994736842105263
330,"v_C(stim, Treatment(0))[T.1]_subj.63",0.9994736842105263
331,"v_C(stim, Treatment(0))[T.1]_subj.61",0.9994736842105264
332,"v_C(stim, Treatment(0))[T.1]_subj.60",0.9994736842105264
333,"v_C(stim, Treatment(0))[T.1]_subj.67",0.9994736842105262
334,"v_C(stim, Treatment(0))[T.1]_subj.66",0.9994736842105262
335,"v_C(stim, Treatment(0))[T.1]_subj.65",0.9994736842105263
336,"v_C(stim, Treatment(0))[T.1]_subj.64",0.9994736842105262
337,t_subj.60,0.9994736842105263
338,t_subj.61,0.9994736842105263
339,t_subj.63,0.9994736842105263
340,t_subj.64,0.9994736842105263
341,t_subj.65,0.9994736842105263
342,t_subj.66,0.9994736842105263
343,t_subj.67,0.9994736842105264
344,t_subj.68,0.9994736842105263
345,t_subj.69,0.9994736842105264
346,v_Intercept_subj.74,0.9994736842105263
347,v_Intercept_subj.75,0.9994736842105263
348,v_Intercept_subj.76,0.9994736842105264
349,v_Intercept_subj.77,0.9994736842105263
350,v_Intercept_subj.70,0.9994736842105264
351,v_Intercept_subj.71,0.9994736842105264
352,v_Intercept_subj.72,0.9994736842105264
353,v_Intercept_subj.73,0.9994736842105264
354,v_Intercept_subj.78,0.9994736842105263
355,v_Intercept_subj.79,0.9994736842105263
356,v_Intercept_subj.114,0.9994736842105263
357,v_Intercept_subj.110,0.9994736842105263
358,v_Intercept_subj.112,0.9994736842105263
359,v_Intercept_subj.113,0.9994736842105264
360,v_Intercept_std,0.9994736842105263
361,v_Intercept_subj.8,0.9994736842105264
362,v_Intercept_subj.9,0.9994736842105263
363,v_Intercept_subj.1,0.9994736842105262
364,v_Intercept_subj.3,0.9994736842105263
365,v_Intercept_subj.4,0.9994736842105264
366,v_Intercept_subj.5,0.9994736842105264
367,v_Intercept_subj.6,0.9994736842105263
368,t_std,0.9994736842105262
369,"v_C(stim, Treatment(0))[T.1]",0.9994736842105263
370,a_subj.72,0.9994736842105264
371,a_subj.73,0.9994736842105262
372,a_subj.70,0.9994736842105264
373,a_subj.71,0.9994736842105263
374,a_subj.76,0.9994736842105263
375,a_subj.77,0.9994736842105263
376,a_subj.74,0.9994736842105262
377,a_subj.75,0.9994736842105264
378,a_subj.78,0.9994736842105263
379,a_subj.79,0.9994736842105263
380,t_subj.1,0.9994736842105264
381,"v_C(stim, Treatment(0))[T.1]_subj.12",0.9994736842105263
382,"v_C(stim, Treatment(0))[T.1]_subj.13",0.9994736842105263
383,"v_C(stim, Treatment(0))[T.1]_subj.10",0.9994736842105264
384,"v_C(stim, Treatment(0))[T.1]_subj.11",0.9994736842105264
385,"v_C(stim, Treatment(0))[T.1]_subj.16",0.9994736842105263
386,"v_C(stim, Treatment(0))[T.1]_subj.17",0.9994736842105264
387,"v_C(stim, Treatment(0))[T.1]_subj.18",0.9994736842105264
388,"v_C(stim, Treatment(0))[T.1]_subj.19",0.9994736842105262
