,parameter,rhat
124,"v_C(stim, Treatment(0))[T.1]_subj.104",0.9994736842105263
125,"v_C(stim, Treatment(0))[T.1]_subj.103",0.9994736842105263
126,"v_C(stim, Treatment(0))[T.1]_subj.102",0.9994736842105263
127,"v_C(stim, Treatment(0))[T.1]_subj.101",0.9994736842105264
128,"v_C(stim, Treatment(0))[T.1]_subj.100",0.9994736842105262
129,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.28",0.9994736842105263
130,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.29",0.9994736842105263
131,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.59",0.9994736842105263
132,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.58",0.9994736842105264
133,"v_C(stim, Treatment(0))[T.1]_subj.108",0.9994736842105263
134,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.25",0.9994736842105263
135,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.6",0.9994736842105264
136,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.114",0.9994736842105263
137,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.113",0.9994736842105263
138,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.76",0.9994736842105263
139,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.110",0.9994736842105263
140,"v_C(stim, Treatment(0))[T.1]_subj.98",0.9994736842105265
141,"v_C(stim, Treatment(0))[T.1]_subj.92",0.9994736842105264
142,"v_C(stim, Treatment(0))[T.1]_subj.93",0.9994736842105264
143,"v_C(stim, Treatment(0))[T.1]_subj.91",0.9994736842105262
144,"v_C(stim, Treatment(0))[T.1]_subj.96",0.9994736842105264
145,"v_C(stim, Treatment(0))[T.1]_subj.97",0.9994736842105264
146,"v_C(stim, Treatment(0))[T.1]_subj.94",0.9994736842105264
147,"v_C(stim, Treatment(0))[T.1]_subj.95",0.9994736842105263
148,a,0.9994736842105264
149,a_subj.46,0.9994736842105264
150,a_subj.45,0.9994736842105263
151,a_subj.43,0.9994736842105263
152,a_subj.42,0.9994736842105263
153,a_subj.41,0.9994736842105264
154,a_subj.40,0.9994736842105262
155,a_subj.49,0.9994736842105264
156,a_subj.48,0.9994736842105262
157,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.81",0.9994736842105263
158,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.82",0.9994736842105264
159,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.84",0.9994736842105263
160,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.87",0.9994736842105263
161,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.88",0.9994736842105263
162,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.89",0.9994736842105263
163,t_subj.48,0.9994736842105263
164,t_subj.49,0.9994736842105263
165,t_subj.42,0.9994736842105263
166,t_subj.43,0.9994736842105263
167,t_subj.40,0.9994736842105264
168,t_subj.41,0.9994736842105263
169,t_subj.46,0.9994736842105263
170,t_subj.45,0.9994736842105264
171,v_Intercept_subj.12,0.9994736842105263
172,v_Intercept_subj.13,0.9994736842105263
173,v_Intercept_subj.10,0.9994736842105264
174,v_Intercept_subj.11,0.9994736842105264
175,v_Intercept_subj.16,0.9994736842105264
176,v_Intercept_subj.17,0.9994736842105264
177,v_Intercept_subj.18,0.9994736842105263
178,v_Intercept_subj.19,0.9994736842105263
179,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.19",0.9994736842105263
180,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.18",0.9994736842105264
181,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.68",0.9994736842105263
182,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.69",0.9994736842105263
183,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.11",0.9994736842105264
184,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.10",0.9994736842105264
185,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.13",0.9994736842105264
186,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.12",0.9994736842105264
187,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.63",0.9994736842105263
188,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.17",0.9994736842105263
189,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.16",0.9994736842105263
190,a_std,0.9994736842105264
191,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.57",0.9994736842105264
192,"v_C(CongruentBlock, Treatment(0))[T.1]",0.9994736842105263
193,"v_C(stim, Treatment(0))[T.1]_subj.41",0.9994736842105263
194,"v_C(stim, Treatment(0))[T.1]_subj.40",0.9994736842105263
195,"v_C(stim, Treatment(0))[T.1]_subj.43",0.9994736842105263
196,"v_C(stim, Treatment(0))[T.1]_subj.42",0.9994736842105264
197,"v_C(stim, Treatment(0))[T.1]_subj.45",0.9994736842105262
198,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.85",0.9994736842105263
199,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.86",0.9994736842105263
200,"v_C(stim, Treatment(0))[T.1]_subj.46",0.9994736842105262
201,"v_C(stim, Treatment(0))[T.1]_subj.49",0.9994736842105263
202,"v_C(stim, Treatment(0))[T.1]_subj.48",0.9994736842105264
203,a_subj.98,0.9994736842105263
204,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.53",0.9994736842105263
205,a_subj.94,0.9994736842105264
206,a_subj.95,0.9994736842105264
207,a_subj.96,0.9994736842105264
208,a_subj.97,0.9994736842105264
209,a_subj.91,0.9994736842105263
210,a_subj.92,0.9994736842105262
211,a_subj.93,0.9994736842105263
212,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.17",0.9994736842105263
213,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.16",0.9994736842105264
214,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.13",0.9994736842105264
215,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.12",0.9994736842105263
216,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.11",0.9994736842105264
217,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.10",0.9994736842105263
218,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.19",0.9994736842105263
219,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.18",0.9994736842105263
220,v_Intercept,0.9994736842105264
221,"v_C(stim, Treatment(0))[T.1]_subj.34",0.9994736842105263
222,"v_C(stim, Treatment(0))[T.1]_subj.35",0.9994736842105264
223,"v_C(stim, Treatment(0))[T.1]_subj.37",0.9994736842105263
224,"v_C(stim, Treatment(0))[T.1]_subj.30",0.9994736842105265
225,"v_C(stim, Treatment(0))[T.1]_subj.31",0.9994736842105263
226,"v_C(stim, Treatment(0))[T.1]_subj.32",0.9994736842105263
227,"v_C(stim, Treatment(0))[T.1]_subj.33",0.9994736842105263
228,v_Intercept_subj.56,0.9994736842105264
229,v_Intercept_subj.57,0.9994736842105264
230,v_Intercept_subj.54,0.9994736842105263
231,v_Intercept_subj.52,0.9994736842105263
232,v_Intercept_subj.53,0.9994736842105263
233,v_Intercept_subj.50,0.9994736842105263
234,t_subj.98,0.9994736842105263
235,t_subj.95,0.9994736842105264
236,t_subj.94,0.9994736842105263
237,t_subj.97,0.9994736842105262
238,t_subj.96,0.9994736842105262
239,t_subj.91,0.9994736842105263
240,t_subj.93,0.9994736842105262
241,t_subj.92,0.9994736842105263
242,v_Intercept_subj.29,0.9994736842105263
243,v_Intercept_subj.28,0.9994736842105262
244,sv_Intercept,0.9994736842105263
245,v_Intercept_subj.22,0.9994736842105264
246,v_Intercept_subj.21,0.9994736842105263
247,v_Intercept_subj.20,0.9994736842105264
248,v_Intercept_subj.27,0.9994736842105264
249,v_Intercept_subj.26,0.9994736842105263
250,v_Intercept_subj.25,0.9994736842105264
251,v_Intercept_subj.24,0.9994736842105263
252,"v_C(stim, Treatment(0))[T.1]_subj.110",0.9994736842105263
253,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.61",0.9994736842105263
254,"v_C(stim, Treatment(0))[T.1]_subj.112",0.9994736842105263
255,"v_C(stim, Treatment(0))[T.1]_subj.113",0.9994736842105264
256,"v_C(stim, Treatment(0))[T.1]_subj.114",0.9994736842105264
257,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.65",0.9994736842105263
258,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.66",0.9994736842105262
259,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.67",0.9994736842105264
260,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.68",0.9994736842105263
261,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.69",0.9994736842105264
262,a_subj.6,0.9994736842105264
263,a_subj.4,0.9994736842105264
264,a_subj.5,0.9994736842105264
265,a_subj.3,0.9994736842105264
266,a_subj.1,0.9994736842105264
267,a_subj.8,0.9994736842105263
268,a_subj.9,0.9994736842105263
269,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.112",0.9994736842105264
270,"v_C(stim, Treatment(0))[T.1]_subj.1",0.9994736842105263
271,"v_C(stim, Treatment(0))[T.1]_subj.3",0.9994736842105263
272,"v_C(stim, Treatment(0))[T.1]_subj.4",0.9994736842105262
273,"v_C(stim, Treatment(0))[T.1]_subj.5",0.9994736842105262
274,"v_C(stim, Treatment(0))[T.1]_subj.6",0.9994736842105263
275,"v_C(stim, Treatment(0))[T.1]_subj.8",0.9994736842105263
276,"v_C(stim, Treatment(0))[T.1]_subj.9",0.9994736842105263
277,v_Intercept_subj.58,0.9994736842105263
278,v_Intercept_subj.59,0.9994736842105263
279,a_subj.58,0.9994736842105263
280,a_subj.59,0.9994736842105264
281,t_subj.9,0.9994736842105263
282,t_subj.8,0.9994736842105264
283,a_subj.50,0.9994736842105263
284,t_subj.4,0.9994736842105264
285,a_subj.52,0.9994736842105263
286,a_subj.53,0.9994736842105263
287,a_subj.54,0.9994736842105263
288,a_subj.56,0.9994736842105263
289,a_subj.57,0.9994736842105262
290,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.53",0.9994736842105263
291,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.52",0.9994736842105264
292,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.50",0.9994736842105263
293,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.57",0.9994736842105262
294,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.56",0.9994736842105263
295,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.24",0.9994736842105262
296,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.54",0.9994736842105264
297,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.59",0.9994736842105263
298,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.58",0.9994736842105264
299,"v_C(stim, Treatment(0))[T.1]_subj.85",0.9994736842105263
300,"v_C(stim, Treatment(0))[T.1]_subj.84",0.9994736842105263
301,"v_C(stim, Treatment(0))[T.1]_subj.87",0.9994736842105263
302,"v_C(stim, Treatment(0))[T.1]_subj.86",0.9994736842105264
303,"v_C(stim, Treatment(0))[T.1]_subj.81",0.9994736842105264
304,"v_C(stim, Treatment(0))[T.1]_subj.82",0.9994736842105264
305,"v_C(stim, Treatment(0))[T.1]_subj.89",0.9994736842105263
306,"v_C(stim, Treatment(0))[T.1]_subj.88",0.9994736842105263
307,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.114",0.9994736842105262
308,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.110",0.9994736842105263
309,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.113",0.9994736842105263
310,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.112",0.9994736842105263
311,"v_C(stim, Treatment(0))[T.1]_subj.78",0.9994736842105264
312,"v_C(stim, Treatment(0))[T.1]_subj.79",0.9994736842105263
313,"v_C(stim, Treatment(0))[T.1]_subj.70",0.9994736842105263
314,"v_C(stim, Treatment(0))[T.1]_subj.71",0.9994736842105263
315,"v_C(stim, Treatment(0))[T.1]_subj.72",0.9994736842105263
316,"v_C(stim, Treatment(0))[T.1]_subj.73",0.9994736842105263
317,"v_C(stim, Treatment(0))[T.1]_subj.74",0.9994736842105263
318,"v_C(stim, Treatment(0))[T.1]_subj.75",0.9994736842105263
319,"v_C(stim, Treatment(0))[T.1]_subj.76",0.9994736842105264
320,"v_C(stim, Treatment(0))[T.1]_subj.77",0.9994736842105263
321,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_std",0.9994736842105263
322,t_subj.79,0.9994736842105262
323,t_subj.78,0.9994736842105263
324,t_subj.77,0.9994736842105262
325,t_subj.76,0.9994736842105264
326,t_subj.75,0.9994736842105263
327,t_subj.74,0.9994736842105264
328,t_subj.73,0.9994736842105264
329,t_subj.72,0.9994736842105264
330,t_subj.71,0.9994736842105263
331,t_subj.70,0.9994736842105262
332,v_Intercept_subj.67,0.9994736842105264
333,v_Intercept_subj.66,0.9994736842105263
334,v_Intercept_subj.65,0.9994736842105263
335,v_Intercept_subj.64,0.9994736842105264
336,v_Intercept_subj.63,0.9994736842105264
337,v_Intercept_subj.61,0.9994736842105264
338,v_Intercept_subj.60,0.9994736842105264
339,v_Intercept_subj.69,0.9994736842105263
340,v_Intercept_subj.68,0.9994736842105263
341,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.24",0.9994736842105264
342,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.25",0.9994736842105262
343,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.26",0.9994736842105264
344,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.27",0.9994736842105263
345,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.20",0.9994736842105264
346,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.21",0.9994736842105263
347,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.22",0.9994736842105262
348,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.28",0.9994736842105263
349,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.29",0.9994736842105263
350,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]",0.9994736842105263
351,a_subj.16,0.9994736842105264
352,a_subj.17,0.9994736842105264
353,a_subj.10,0.9994736842105264
354,a_subj.11,0.9994736842105263
355,a_subj.12,0.9994736842105263
356,a_subj.13,0.9994736842105263
357,a_subj.18,0.9994736842105264
358,a_subj.19,0.9994736842105263
359,"v_C(stim, Treatment(0))[T.1]_std",0.9994736842105262
360,a_subj.61,0.9994736842105264
361,a_subj.60,0.9994736842105263
362,a_subj.63,0.9994736842105264
363,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.98",0.9994736842105264
364,a_subj.65,0.9994736842105263
365,a_subj.64,0.9994736842105263
366,a_subj.67,0.9994736842105264
367,a_subj.66,0.9994736842105264
368,a_subj.69,0.9994736842105263
369,a_subj.68,0.9994736842105264
370,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.100",0.9994736842105263
371,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.101",0.9994736842105263
372,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.102",0.9994736842105264
373,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.103",0.9994736842105263
374,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.104",0.9994736842105263
375,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.105",0.9994736842105263
376,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.106",0.9994736842105264
377,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.107",0.9994736842105264
378,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.108",0.9994736842105263
379,"v_C(stim, Treatment(0))[T.1]_subj.27",0.9994736842105263
380,"v_C(stim, Treatment(0))[T.1]_subj.26",0.9994736842105263
381,"v_C(stim, Treatment(0))[T.1]_subj.25",0.9994736842105264
382,"v_C(stim, Treatment(0))[T.1]_subj.24",0.9994736842105263
383,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.5",0.9994736842105264
384,"v_C(stim, Treatment(0))[T.1]_subj.22",0.9994736842105263
385,"v_C(stim, Treatment(0))[T.1]_subj.21",0.9994736842105262
386,"v_C(stim, Treatment(0))[T.1]_subj.20",0.9994736842105263
387,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.9",0.9994736842105262
388,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.8",0.9994736842105264
389,"v_C(stim, Treatment(0))[T.1]_subj.29",0.9994736842105264
390,"v_C(stim, Treatment(0))[T.1]_subj.28",0.9994736842105263
391,t_subj.88,0.9994736842105263
392,t_subj.89,0.9994736842105263
393,t_subj.86,0.9994736842105263
394,t_subj.87,0.9994736842105264
395,t_subj.84,0.9994736842105262
396,t_subj.85,0.9994736842105264
397,t_subj.82,0.9994736842105263
398,t_subj.81,0.9994736842105264
399,"v_C(CongruentBlock, Treatment(0))[T.1]_std",0.9994736842105262
400,v_Intercept_subj.30,0.9994736842105263
401,v_Intercept_subj.31,0.9994736842105263
402,v_Intercept_subj.32,0.9994736842105263
403,v_Intercept_subj.33,0.9994736842105263
404,v_Intercept_subj.34,0.9994736842105263
405,v_Intercept_subj.35,0.9994736842105262
406,v_Intercept_subj.37,0.9994736842105263
407,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.3",0.9994736842105264
408,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.1",0.9994736842105263
409,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.6",0.9994736842105263
410,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.5",0.9994736842105264
411,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.4",0.9994736842105263
412,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.79",0.9994736842105263
413,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.9",0.9994736842105263
414,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.8",0.9994736842105264
415,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.78",0.9994736842105264
416,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.79",0.9994736842105263
417,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.78",0.9994736842105264
418,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.77",0.9994736842105263
419,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.76",0.9994736842105262
420,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.75",0.9994736842105263
421,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.74",0.9994736842105264
422,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.73",0.9994736842105263
423,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.72",0.9994736842105264
424,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.71",0.9994736842105262
