,parameter,rhat
244,v_Intercept_subj.60,0.9994736842105264
245,v_Intercept_subj.69,0.9994736842105263
246,v_Intercept_subj.68,0.9994736842105264
247,a_subj.16,0.9994736842105263
248,a_subj.17,0.9994736842105263
249,a_subj.10,0.9994736842105264
250,a_subj.11,0.9994736842105263
251,a_subj.12,0.9994736842105263
252,a_subj.13,0.9994736842105263
253,a_subj.18,0.9994736842105263
254,a_subj.19,0.9994736842105264
255,"v_C(stim, Treatment(0))[T.1]_std",0.9994736842105263
256,a_subj.61,0.9994736842105263
257,a_subj.60,0.9994736842105264
258,a_subj.63,0.9994736842105263
259,a_subj.65,0.9994736842105262
260,a_subj.64,0.9994736842105264
261,a_subj.67,0.9994736842105263
262,a_subj.66,0.9994736842105264
263,a_subj.69,0.9994736842105263
264,a_subj.68,0.9994736842105264
265,"v_C(stim, Treatment(0))[T.1]_subj.27",0.9994736842105263
266,"v_C(stim, Treatment(0))[T.1]_subj.26",0.9994736842105264
267,"v_C(stim, Treatment(0))[T.1]_subj.25",0.9994736842105264
268,"v_C(stim, Treatment(0))[T.1]_subj.24",0.9994736842105263
269,"v_C(stim, Treatment(0))[T.1]_subj.22",0.9994736842105264
270,"v_C(stim, Treatment(0))[T.1]_subj.21",0.9994736842105262
271,"v_C(stim, Treatment(0))[T.1]_subj.20",0.9994736842105262
272,"v_C(stim, Treatment(0))[T.1]_subj.29",0.9994736842105263
273,"v_C(stim, Treatment(0))[T.1]_subj.28",0.9994736842105264
274,t_subj.88,0.9994736842105263
275,t_subj.89,0.9994736842105263
276,t_subj.86,0.9994736842105262
277,t_subj.87,0.9994736842105263
278,t_subj.84,0.9994736842105263
279,t_subj.85,0.9994736842105263
280,t_subj.82,0.9994736842105264
281,t_subj.81,0.9994736842105262
282,v_Intercept_subj.30,0.9994736842105264
283,v_Intercept_subj.31,0.9994736842105264
284,v_Intercept_subj.32,0.9994736842105263
285,v_Intercept_subj.33,0.9994736842105264
286,v_Intercept_subj.34,0.9994736842105263
287,v_Intercept_subj.35,0.9994736842105262
288,v_Intercept_subj.37,0.9994736842105263
289,t_subj.33,0.9994736842105262
290,t_subj.32,0.9994736842105264
291,t_subj.31,0.9994736842105263
292,t_subj.30,0.9994736842105263
293,t_subj.37,0.9994736842105263
294,t_subj.35,0.9994736842105263
295,t_subj.34,0.9994736842105264
296,t_subj.108,0.9994736842105263
297,t_subj.106,0.9994736842105263
298,t_subj.107,0.9994736842105262
299,t_subj.104,0.9994736842105262
300,t_subj.105,0.9994736842105264
301,t_subj.102,0.9994736842105264
302,t_subj.103,0.9994736842105264
303,t_subj.100,0.9994736842105264
304,t_subj.101,0.9994736842105264
305,v_Intercept_subj.85,0.9994736842105263
306,v_Intercept_subj.84,0.9994736842105264
307,v_Intercept_subj.87,0.9994736842105263
308,v_Intercept_subj.86,0.9994736842105264
309,v_Intercept_subj.81,0.9994736842105263
310,v_Intercept_subj.82,0.9994736842105263
311,v_Intercept_subj.89,0.9994736842105263
312,v_Intercept_subj.88,0.9994736842105264
313,a_subj.29,0.9994736842105264
314,a_subj.28,0.9994736842105264
315,a_subj.25,0.9994736842105262
316,a_subj.24,0.9994736842105263
317,a_subj.27,0.9994736842105263
318,a_subj.26,0.9994736842105263
319,a_subj.21,0.9994736842105263
320,a_subj.20,0.9994736842105263
321,a_subj.22,0.9994736842105262
322,a_subj.114,0.9994736842105263
323,a_subj.112,0.9994736842105263
324,a_subj.113,0.9994736842105263
325,a_subj.110,0.9994736842105263
326,t,0.9994736842105262
327,"v_C(stim, Treatment(0))[T.1]_subj.69",0.9994736842105262
328,"v_C(stim, Treatment(0))[T.1]_subj.68",0.9994736842105264
329,"v_C(stim, Treatment(0))[T.1]_subj.63",0.9994736842105263
330,"v_C(stim, Treatment(0))[T.1]_subj.61",0.9994736842105264
331,"v_C(stim, Treatment(0))[T.1]_subj.60",0.9994736842105264
332,"v_C(stim, Treatment(0))[T.1]_subj.67",0.9994736842105263
333,"v_C(stim, Treatment(0))[T.1]_subj.66",0.9994736842105263
334,"v_C(stim, Treatment(0))[T.1]_subj.65",0.9994736842105263
335,"v_C(stim, Treatment(0))[T.1]_subj.64",0.9994736842105262
336,t_subj.60,0.9994736842105263
337,t_subj.61,0.9994736842105263
338,t_subj.63,0.9994736842105264
339,t_subj.64,0.9994736842105262
340,t_subj.65,0.9994736842105263
341,t_subj.66,0.9994736842105263
342,t_subj.67,0.9994736842105263
343,t_subj.68,0.9994736842105265
344,t_subj.69,0.9994736842105263
345,v_Intercept_subj.74,0.9994736842105264
346,v_Intercept_subj.75,0.9994736842105263
347,v_Intercept_subj.76,0.9994736842105263
348,v_Intercept_subj.77,0.9994736842105263
349,v_Intercept_subj.70,0.9994736842105263
350,v_Intercept_subj.71,0.9994736842105263
351,v_Intercept_subj.72,0.9994736842105264
352,v_Intercept_subj.73,0.9994736842105263
353,v_Intercept_subj.78,0.9994736842105263
354,v_Intercept_subj.79,0.9994736842105263
355,v_Intercept_subj.114,0.9994736842105262
356,v_Intercept_subj.110,0.9994736842105263
357,v_Intercept_subj.112,0.9994736842105264
358,v_Intercept_subj.113,0.9994736842105264
359,v_Intercept_std,0.9994736842105262
360,v_Intercept_subj.8,0.9994736842105264
361,v_Intercept_subj.9,0.9994736842105264
362,v_Intercept_subj.1,0.9994736842105263
363,v_Intercept_subj.3,0.9994736842105263
364,v_Intercept_subj.4,0.9994736842105264
365,v_Intercept_subj.5,0.9994736842105263
366,v_Intercept_subj.6,0.9994736842105263
367,t_std,0.9994736842105263
368,"v_C(stim, Treatment(0))[T.1]",0.9994736842105264
369,a_subj.72,0.9994736842105263
370,a_subj.73,0.9994736842105263
371,a_subj.70,0.9994736842105264
372,a_subj.71,0.9994736842105262
373,a_subj.76,0.9994736842105263
374,a_subj.77,0.9994736842105265
375,a_subj.74,0.9994736842105264
376,a_subj.75,0.9994736842105262
377,a_subj.78,0.9994736842105263
378,a_subj.79,0.9994736842105263
379,t_subj.1,0.9994736842105263
380,"v_C(stim, Treatment(0))[T.1]_subj.12",0.9994736842105263
381,"v_C(stim, Treatment(0))[T.1]_subj.13",0.9994736842105264
382,"v_C(stim, Treatment(0))[T.1]_subj.10",0.9994736842105263
383,"v_C(stim, Treatment(0))[T.1]_subj.11",0.9994736842105264
384,"v_C(stim, Treatment(0))[T.1]_subj.16",0.9994736842105263
385,"v_C(stim, Treatment(0))[T.1]_subj.17",0.9994736842105263
386,"v_C(stim, Treatment(0))[T.1]_subj.18",0.9994736842105264
387,"v_C(stim, Treatment(0))[T.1]_subj.19",0.9994736842105262
