,parameter,rhat
152,"v_C(stim, Treatment(0))[T.1]_subj.30",0.9994736842105264
153,"v_C(stim, Treatment(0))[T.1]_subj.31",0.9994736842105263
154,"v_C(stim, Treatment(0))[T.1]_subj.32",0.9994736842105264
155,"v_C(stim, Treatment(0))[T.1]_subj.33",0.9994736842105264
156,v_Intercept_subj.56,0.9994736842105263
157,v_Intercept_subj.57,0.9994736842105263
158,v_Intercept_subj.54,0.9994736842105263
159,v_Intercept_subj.52,0.9994736842105263
160,v_Intercept_subj.53,0.9994736842105262
161,v_Intercept_subj.50,0.9994736842105264
162,t_subj.98,0.9994736842105263
163,t_subj.95,0.9994736842105263
164,t_subj.94,0.9994736842105262
165,t_subj.97,0.9994736842105263
166,t_subj.96,0.9994736842105264
167,t_subj.91,0.9994736842105263
168,t_subj.93,0.9994736842105263
169,t_subj.92,0.9994736842105263
170,v_Intercept_subj.29,0.9994736842105263
171,v_Intercept_subj.28,0.9994736842105263
172,v_Intercept_subj.22,0.9994736842105262
173,v_Intercept_subj.21,0.9994736842105262
174,v_Intercept_subj.20,0.9994736842105263
175,v_Intercept_subj.27,0.9994736842105263
176,v_Intercept_subj.26,0.9994736842105264
177,v_Intercept_subj.25,0.9994736842105264
178,v_Intercept_subj.24,0.9994736842105262
179,"v_C(stim, Treatment(0))[T.1]_subj.110",0.9994736842105263
180,"v_C(stim, Treatment(0))[T.1]_subj.112",0.9994736842105262
181,"v_C(stim, Treatment(0))[T.1]_subj.113",0.9994736842105263
182,"v_C(stim, Treatment(0))[T.1]_subj.114",0.9994736842105263
183,a_subj.6,0.9994736842105264
184,a_subj.4,0.9994736842105262
185,a_subj.5,0.9994736842105262
186,a_subj.3,0.9994736842105263
187,a_subj.1,0.9994736842105263
188,a_subj.8,0.9994736842105264
189,a_subj.9,0.9994736842105264
190,"v_C(stim, Treatment(0))[T.1]_subj.1",0.9994736842105264
191,"v_C(stim, Treatment(0))[T.1]_subj.3",0.9994736842105263
192,"v_C(stim, Treatment(0))[T.1]_subj.4",0.9994736842105263
193,"v_C(stim, Treatment(0))[T.1]_subj.5",0.9994736842105262
194,"v_C(stim, Treatment(0))[T.1]_subj.6",0.9994736842105263
195,"v_C(stim, Treatment(0))[T.1]_subj.8",0.9994736842105264
196,"v_C(stim, Treatment(0))[T.1]_subj.9",0.9994736842105262
197,v_Intercept_subj.58,0.9994736842105264
198,v_Intercept_subj.59,0.9994736842105262
199,a_subj.58,0.9994736842105263
200,a_subj.59,0.9994736842105263
201,t_subj.9,0.9994736842105263
202,t_subj.8,0.9994736842105264
203,a_subj.50,0.9994736842105263
204,t_subj.4,0.9994736842105263
205,a_subj.52,0.9994736842105263
206,a_subj.53,0.9994736842105263
207,a_subj.54,0.9994736842105264
208,a_subj.56,0.9994736842105264
209,a_subj.57,0.9994736842105263
210,"v_C(stim, Treatment(0))[T.1]_subj.85",0.9994736842105263
211,"v_C(stim, Treatment(0))[T.1]_subj.84",0.9994736842105264
212,"v_C(stim, Treatment(0))[T.1]_subj.87",0.9994736842105263
213,"v_C(stim, Treatment(0))[T.1]_subj.86",0.9994736842105263
214,"v_C(stim, Treatment(0))[T.1]_subj.81",0.9994736842105262
215,"v_C(stim, Treatment(0))[T.1]_subj.82",0.9994736842105264
216,"v_C(stim, Treatment(0))[T.1]_subj.89",0.9994736842105264
217,"v_C(stim, Treatment(0))[T.1]_subj.88",0.9994736842105264
218,"v_C(stim, Treatment(0))[T.1]_subj.78",0.9994736842105262
219,"v_C(stim, Treatment(0))[T.1]_subj.79",0.9994736842105263
220,"v_C(stim, Treatment(0))[T.1]_subj.70",0.9994736842105263
221,"v_C(stim, Treatment(0))[T.1]_subj.71",0.9994736842105263
222,"v_C(stim, Treatment(0))[T.1]_subj.72",0.9994736842105264
223,"v_C(stim, Treatment(0))[T.1]_subj.73",0.9994736842105263
224,"v_C(stim, Treatment(0))[T.1]_subj.74",0.9994736842105263
225,"v_C(stim, Treatment(0))[T.1]_subj.75",0.9994736842105262
226,"v_C(stim, Treatment(0))[T.1]_subj.76",0.9994736842105263
227,"v_C(stim, Treatment(0))[T.1]_subj.77",0.9994736842105264
228,t_subj.79,0.9994736842105264
229,t_subj.78,0.9994736842105263
230,t_subj.77,0.9994736842105264
231,t_subj.76,0.9994736842105264
232,t_subj.75,0.9994736842105263
233,t_subj.74,0.9994736842105264
234,t_subj.73,0.9994736842105264
235,t_subj.72,0.9994736842105262
236,t_subj.71,0.9994736842105263
237,t_subj.70,0.9994736842105264
238,v_Intercept_subj.67,0.9994736842105264
239,v_Intercept_subj.66,0.9994736842105263
240,v_Intercept_subj.65,0.9994736842105263
241,v_Intercept_subj.64,0.9994736842105264
242,v_Intercept_subj.63,0.9994736842105262
243,v_Intercept_subj.61,0.9994736842105264
244,v_Intercept_subj.60,0.9994736842105264
245,v_Intercept_subj.69,0.9994736842105264
246,v_Intercept_subj.68,0.9994736842105263
247,a_subj.16,0.9994736842105263
248,a_subj.17,0.9994736842105263
249,a_subj.10,0.9994736842105262
250,a_subj.11,0.9994736842105265
251,a_subj.12,0.9994736842105265
252,a_subj.13,0.9994736842105264
253,a_subj.18,0.9994736842105262
254,a_subj.19,0.9994736842105263
255,"v_C(stim, Treatment(0))[T.1]_std",0.9994736842105264
256,a_subj.61,0.9994736842105262
257,a_subj.60,0.9994736842105265
258,a_subj.63,0.9994736842105263
259,a_subj.65,0.9994736842105263
260,a_subj.64,0.9994736842105263
261,a_subj.67,0.9994736842105263
262,a_subj.66,0.9994736842105263
263,a_subj.69,0.9994736842105263
264,a_subj.68,0.9994736842105264
265,"v_C(stim, Treatment(0))[T.1]_subj.27",0.9994736842105262
266,"v_C(stim, Treatment(0))[T.1]_subj.26",0.9994736842105263
267,"v_C(stim, Treatment(0))[T.1]_subj.25",0.9994736842105263
268,"v_C(stim, Treatment(0))[T.1]_subj.24",0.9994736842105262
269,"v_C(stim, Treatment(0))[T.1]_subj.22",0.9994736842105264
270,"v_C(stim, Treatment(0))[T.1]_subj.21",0.9994736842105265
271,"v_C(stim, Treatment(0))[T.1]_subj.20",0.9994736842105263
272,"v_C(stim, Treatment(0))[T.1]_subj.29",0.9994736842105262
273,"v_C(stim, Treatment(0))[T.1]_subj.28",0.9994736842105263
274,t_subj.88,0.9994736842105263
275,t_subj.89,0.9994736842105263
276,t_subj.86,0.9994736842105263
277,t_subj.87,0.9994736842105262
278,t_subj.84,0.9994736842105263
279,t_subj.85,0.9994736842105264
280,t_subj.82,0.9994736842105263
281,t_subj.81,0.9994736842105263
282,v_Intercept_subj.30,0.9994736842105264
283,v_Intercept_subj.31,0.9994736842105263
284,v_Intercept_subj.32,0.9994736842105263
285,v_Intercept_subj.33,0.9994736842105263
286,v_Intercept_subj.34,0.9994736842105263
287,v_Intercept_subj.35,0.9994736842105263
288,v_Intercept_subj.37,0.9994736842105263
289,t_subj.33,0.9994736842105263
290,t_subj.32,0.9994736842105264
291,t_subj.31,0.9994736842105263
292,t_subj.30,0.9994736842105264
293,t_subj.37,0.9994736842105263
294,t_subj.35,0.9994736842105264
295,t_subj.34,0.9994736842105263
296,t_subj.108,0.9994736842105264
297,t_subj.106,0.9994736842105262
298,t_subj.107,0.9994736842105262
299,t_subj.104,0.9994736842105263
300,t_subj.105,0.9994736842105264
301,t_subj.102,0.9994736842105264
302,t_subj.103,0.9994736842105264
303,t_subj.100,0.9994736842105263
304,t_subj.101,0.9994736842105264
305,v_Intercept_subj.85,0.9994736842105264
306,v_Intercept_subj.84,0.9994736842105263
307,v_Intercept_subj.87,0.9994736842105262
308,v_Intercept_subj.86,0.9994736842105264
309,v_Intercept_subj.81,0.9994736842105264
310,v_Intercept_subj.82,0.9994736842105263
311,v_Intercept_subj.89,0.9994736842105263
312,v_Intercept_subj.88,0.9994736842105263
313,a_subj.29,0.9994736842105263
314,a_subj.28,0.9994736842105262
315,a_subj.25,0.9994736842105263
316,a_subj.24,0.9994736842105264
317,a_subj.27,0.9994736842105265
318,a_subj.26,0.9994736842105264
319,a_subj.21,0.9994736842105263
320,a_subj.20,0.9994736842105263
321,a_subj.22,0.9994736842105263
322,a_subj.114,0.9994736842105264
323,a_subj.112,0.9994736842105263
324,a_subj.113,0.9994736842105264
325,a_subj.110,0.9994736842105264
326,t,0.9994736842105262
327,"v_C(stim, Treatment(0))[T.1]_subj.69",0.9994736842105263
328,"v_C(stim, Treatment(0))[T.1]_subj.68",0.9994736842105263
329,"v_C(stim, Treatment(0))[T.1]_subj.63",0.9994736842105263
330,"v_C(stim, Treatment(0))[T.1]_subj.61",0.9994736842105263
331,"v_C(stim, Treatment(0))[T.1]_subj.60",0.9994736842105262
332,"v_C(stim, Treatment(0))[T.1]_subj.67",0.9994736842105263
333,"v_C(stim, Treatment(0))[T.1]_subj.66",0.9994736842105263
334,"v_C(stim, Treatment(0))[T.1]_subj.65",0.9994736842105263
335,"v_C(stim, Treatment(0))[T.1]_subj.64",0.9994736842105264
336,t_subj.60,0.9994736842105263
337,t_subj.61,0.9994736842105264
338,t_subj.63,0.9994736842105263
339,t_subj.64,0.9994736842105262
340,t_subj.65,0.9994736842105263
341,t_subj.66,0.9994736842105263
342,t_subj.67,0.9994736842105263
343,t_subj.68,0.9994736842105263
344,t_subj.69,0.9994736842105263
345,v_Intercept_subj.74,0.9994736842105264
346,v_Intercept_subj.75,0.9994736842105263
347,v_Intercept_subj.76,0.9994736842105264
348,v_Intercept_subj.77,0.9994736842105264
349,v_Intercept_subj.70,0.9994736842105263
350,v_Intercept_subj.71,0.9994736842105264
351,v_Intercept_subj.72,0.9994736842105264
352,v_Intercept_subj.73,0.9994736842105262
353,v_Intercept_subj.78,0.9994736842105264
354,v_Intercept_subj.79,0.9994736842105263
355,v_Intercept_subj.114,0.9994736842105263
356,v_Intercept_subj.110,0.9994736842105264
357,v_Intercept_subj.112,0.9994736842105263
358,v_Intercept_subj.113,0.9994736842105262
359,v_Intercept_std,0.9994736842105264
360,v_Intercept_subj.8,0.9994736842105263
361,v_Intercept_subj.9,0.9994736842105263
362,v_Intercept_subj.1,0.9994736842105264
363,v_Intercept_subj.3,0.9994736842105264
364,v_Intercept_subj.4,0.9994736842105263
365,v_Intercept_subj.5,0.9994736842105263
366,v_Intercept_subj.6,0.9994736842105264
367,t_std,0.9994736842105263
368,"v_C(stim, Treatment(0))[T.1]",0.9994736842105262
369,a_subj.72,0.9994736842105263
370,a_subj.73,0.9994736842105263
371,a_subj.70,0.9994736842105264
372,a_subj.71,0.9994736842105264
373,a_subj.76,0.9994736842105262
374,a_subj.77,0.9994736842105262
375,a_subj.74,0.9994736842105264
376,a_subj.75,0.9994736842105263
377,a_subj.78,0.9994736842105263
378,a_subj.79,0.9994736842105264
379,t_subj.1,0.9994736842105263
380,st_Intercept,0.9994736842105264
381,"v_C(stim, Treatment(0))[T.1]_subj.12",0.9994736842105263
382,"v_C(stim, Treatment(0))[T.1]_subj.13",0.9994736842105265
383,"v_C(stim, Treatment(0))[T.1]_subj.10",0.9994736842105264
384,"v_C(stim, Treatment(0))[T.1]_subj.11",0.9994736842105262
385,"v_C(stim, Treatment(0))[T.1]_subj.16",0.9994736842105263
386,"v_C(stim, Treatment(0))[T.1]_subj.17",0.9994736842105264
387,"v_C(stim, Treatment(0))[T.1]_subj.18",0.9994736842105263
388,"v_C(stim, Treatment(0))[T.1]_subj.19",0.9994736842105262
