,parameter,rhat
189,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.16",0.9994736842105264
190,a_std,0.9994736842105263
191,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.57",0.9994736842105264
192,"v_C(CongruentBlock, Treatment(0))[T.1]",0.9994736842105262
193,"v_C(stim, Treatment(0))[T.1]_subj.41",0.9994736842105263
194,"v_C(stim, Treatment(0))[T.1]_subj.40",0.9994736842105264
195,"v_C(stim, Treatment(0))[T.1]_subj.43",0.9994736842105263
196,"v_C(stim, Treatment(0))[T.1]_subj.42",0.9994736842105262
197,"v_C(stim, Treatment(0))[T.1]_subj.45",0.9994736842105264
198,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.85",0.9994736842105263
199,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.86",0.9994736842105263
200,"v_C(stim, Treatment(0))[T.1]_subj.46",0.9994736842105263
201,"v_C(stim, Treatment(0))[T.1]_subj.49",0.9994736842105264
202,"v_C(stim, Treatment(0))[T.1]_subj.48",0.9994736842105263
203,a_subj.98,0.9994736842105264
204,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.53",0.9994736842105263
205,a_subj.94,0.9994736842105263
206,a_subj.95,0.9994736842105263
207,a_subj.96,0.9994736842105264
208,a_subj.97,0.9994736842105263
209,a_subj.91,0.9994736842105262
210,a_subj.92,0.9994736842105264
211,a_subj.93,0.9994736842105263
212,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.17",0.9994736842105263
213,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.16",0.9994736842105262
214,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.13",0.9994736842105263
215,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.12",0.9994736842105264
216,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.11",0.9994736842105262
217,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.10",0.9994736842105264
218,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.19",0.9994736842105262
219,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.18",0.9994736842105263
220,v_Intercept,0.9994736842105263
221,"v_C(stim, Treatment(0))[T.1]_subj.34",0.9994736842105262
222,"v_C(stim, Treatment(0))[T.1]_subj.35",0.9994736842105264
223,"v_C(stim, Treatment(0))[T.1]_subj.37",0.9994736842105262
224,"v_C(stim, Treatment(0))[T.1]_subj.30",0.9994736842105262
225,"v_C(stim, Treatment(0))[T.1]_subj.31",0.9994736842105263
226,"v_C(stim, Treatment(0))[T.1]_subj.32",0.9994736842105263
227,"v_C(stim, Treatment(0))[T.1]_subj.33",0.9994736842105262
228,v_Intercept_subj.56,0.9994736842105263
229,v_Intercept_subj.57,0.9994736842105263
230,v_Intercept_subj.54,0.9994736842105262
231,v_Intercept_subj.52,0.9994736842105262
232,v_Intercept_subj.53,0.9994736842105264
233,v_Intercept_subj.50,0.9994736842105263
234,t_subj.98,0.9994736842105262
235,t_subj.95,0.9994736842105263
236,t_subj.94,0.9994736842105264
237,t_subj.97,0.9994736842105263
238,t_subj.96,0.9994736842105262
239,t_subj.91,0.9994736842105263
240,t_subj.93,0.9994736842105263
241,t_subj.92,0.9994736842105264
242,v_Intercept_subj.29,0.9994736842105263
243,v_Intercept_subj.28,0.9994736842105263
244,v_Intercept_subj.22,0.9994736842105263
245,v_Intercept_subj.21,0.9994736842105263
246,v_Intercept_subj.20,0.9994736842105264
247,v_Intercept_subj.27,0.9994736842105263
248,v_Intercept_subj.26,0.9994736842105264
249,v_Intercept_subj.25,0.9994736842105262
250,v_Intercept_subj.24,0.9994736842105263
251,"v_C(stim, Treatment(0))[T.1]_subj.110",0.9994736842105263
252,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.61",0.9994736842105263
253,"v_C(stim, Treatment(0))[T.1]_subj.112",0.9994736842105264
254,"v_C(stim, Treatment(0))[T.1]_subj.113",0.9994736842105263
255,"v_C(stim, Treatment(0))[T.1]_subj.114",0.9994736842105263
256,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.65",0.9994736842105264
257,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.66",0.9994736842105262
258,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.67",0.9994736842105263
259,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.68",0.9994736842105264
260,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.69",0.9994736842105263
261,a_subj.6,0.9994736842105263
262,a_subj.4,0.9994736842105263
263,a_subj.5,0.9994736842105263
264,a_subj.3,0.9994736842105264
265,a_subj.1,0.9994736842105263
266,a_subj.8,0.9994736842105263
267,a_subj.9,0.9994736842105263
268,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.112",0.9994736842105264
269,"v_C(stim, Treatment(0))[T.1]_subj.1",0.9994736842105264
270,"v_C(stim, Treatment(0))[T.1]_subj.3",0.9994736842105264
271,"v_C(stim, Treatment(0))[T.1]_subj.4",0.9994736842105262
272,"v_C(stim, Treatment(0))[T.1]_subj.5",0.9994736842105263
273,"v_C(stim, Treatment(0))[T.1]_subj.6",0.9994736842105262
274,"v_C(stim, Treatment(0))[T.1]_subj.8",0.9994736842105262
275,"v_C(stim, Treatment(0))[T.1]_subj.9",0.9994736842105262
276,v_Intercept_subj.58,0.9994736842105262
277,v_Intercept_subj.59,0.9994736842105264
278,a_subj.58,0.9994736842105263
279,a_subj.59,0.9994736842105263
280,t_subj.9,0.9994736842105263
281,t_subj.8,0.9994736842105264
282,a_subj.50,0.9994736842105263
283,t_subj.4,0.9994736842105264
284,a_subj.52,0.9994736842105262
285,a_subj.53,0.9994736842105263
286,a_subj.54,0.9994736842105263
287,a_subj.56,0.9994736842105263
288,a_subj.57,0.9994736842105265
289,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.53",0.9994736842105263
290,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.52",0.9994736842105264
291,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.50",0.9994736842105264
292,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.57",0.9994736842105264
293,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.56",0.9994736842105263
294,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.24",0.9994736842105263
295,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.54",0.9994736842105264
296,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.59",0.9994736842105264
297,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.58",0.9994736842105264
298,"v_C(stim, Treatment(0))[T.1]_subj.85",0.9994736842105264
299,"v_C(stim, Treatment(0))[T.1]_subj.84",0.9994736842105262
300,"v_C(stim, Treatment(0))[T.1]_subj.87",0.9994736842105262
301,"v_C(stim, Treatment(0))[T.1]_subj.86",0.9994736842105263
302,"v_C(stim, Treatment(0))[T.1]_subj.81",0.9994736842105262
303,"v_C(stim, Treatment(0))[T.1]_subj.82",0.9994736842105262
304,"v_C(stim, Treatment(0))[T.1]_subj.89",0.9994736842105263
305,"v_C(stim, Treatment(0))[T.1]_subj.88",0.9994736842105264
306,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.114",0.9994736842105263
307,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.110",0.9994736842105264
308,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.113",0.9994736842105263
309,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.112",0.9994736842105262
310,"v_C(stim, Treatment(0))[T.1]_subj.78",0.9994736842105263
311,"v_C(stim, Treatment(0))[T.1]_subj.79",0.9994736842105263
312,"v_C(stim, Treatment(0))[T.1]_subj.70",0.9994736842105264
313,"v_C(stim, Treatment(0))[T.1]_subj.71",0.9994736842105264
314,"v_C(stim, Treatment(0))[T.1]_subj.72",0.9994736842105263
315,"v_C(stim, Treatment(0))[T.1]_subj.73",0.9994736842105264
316,"v_C(stim, Treatment(0))[T.1]_subj.74",0.9994736842105263
317,"v_C(stim, Treatment(0))[T.1]_subj.75",0.9994736842105264
318,"v_C(stim, Treatment(0))[T.1]_subj.76",0.9994736842105263
319,"v_C(stim, Treatment(0))[T.1]_subj.77",0.9994736842105263
320,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_std",0.9994736842105263
321,t_subj.79,0.9994736842105263
322,t_subj.78,0.9994736842105264
323,t_subj.77,0.9994736842105263
324,t_subj.76,0.9994736842105263
325,t_subj.75,0.9994736842105263
326,t_subj.74,0.9994736842105263
327,t_subj.73,0.9994736842105263
328,t_subj.72,0.9994736842105264
329,t_subj.71,0.9994736842105264
330,t_subj.70,0.9994736842105264
331,v_Intercept_subj.67,0.9994736842105263
332,v_Intercept_subj.66,0.9994736842105264
333,v_Intercept_subj.65,0.9994736842105264
334,v_Intercept_subj.64,0.9994736842105262
335,v_Intercept_subj.63,0.9994736842105263
336,v_Intercept_subj.61,0.9994736842105263
337,v_Intercept_subj.60,0.9994736842105264
338,v_Intercept_subj.69,0.9994736842105264
339,v_Intercept_subj.68,0.9994736842105264
340,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.24",0.9994736842105263
341,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.25",0.9994736842105263
342,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.26",0.9994736842105263
343,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.27",0.9994736842105263
344,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.20",0.9994736842105263
345,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.21",0.9994736842105262
346,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.22",0.9994736842105262
347,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.28",0.9994736842105263
348,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.29",0.9994736842105263
349,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]",0.9994736842105263
350,a_subj.16,0.9994736842105265
351,a_subj.17,0.9994736842105263
352,a_subj.10,0.9994736842105263
353,a_subj.11,0.9994736842105263
354,a_subj.12,0.9994736842105263
355,a_subj.13,0.9994736842105263
356,a_subj.18,0.9994736842105263
357,a_subj.19,0.9994736842105264
358,"v_C(stim, Treatment(0))[T.1]_std",0.9994736842105263
359,a_subj.61,0.9994736842105262
360,a_subj.60,0.9994736842105264
361,a_subj.63,0.9994736842105264
362,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.98",0.9994736842105263
363,a_subj.65,0.9994736842105262
364,a_subj.64,0.9994736842105263
365,a_subj.67,0.9994736842105264
366,a_subj.66,0.9994736842105264
367,a_subj.69,0.9994736842105264
368,a_subj.68,0.9994736842105263
369,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.100",0.9994736842105264
370,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.101",0.9994736842105264
371,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.102",0.9994736842105264
372,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.103",0.9994736842105264
373,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.104",0.9994736842105262
374,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.105",0.9994736842105262
375,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.106",0.9994736842105264
376,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.107",0.9994736842105264
377,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.108",0.9994736842105263
378,"v_C(stim, Treatment(0))[T.1]_subj.27",0.9994736842105262
379,"v_C(stim, Treatment(0))[T.1]_subj.26",0.9994736842105263
380,"v_C(stim, Treatment(0))[T.1]_subj.25",0.9994736842105264
381,"v_C(stim, Treatment(0))[T.1]_subj.24",0.9994736842105264
382,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.5",0.9994736842105264
383,"v_C(stim, Treatment(0))[T.1]_subj.22",0.9994736842105263
384,"v_C(stim, Treatment(0))[T.1]_subj.21",0.9994736842105264
385,"v_C(stim, Treatment(0))[T.1]_subj.20",0.9994736842105264
386,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.9",0.9994736842105264
387,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.8",0.9994736842105262
388,"v_C(stim, Treatment(0))[T.1]_subj.29",0.9994736842105262
389,"v_C(stim, Treatment(0))[T.1]_subj.28",0.9994736842105263
390,t_subj.88,0.9994736842105263
391,t_subj.89,0.9994736842105262
392,t_subj.86,0.9994736842105264
393,t_subj.87,0.9994736842105263
394,t_subj.84,0.9994736842105263
395,t_subj.85,0.9994736842105262
396,t_subj.82,0.9994736842105262
397,t_subj.81,0.9994736842105263
398,"v_C(CongruentBlock, Treatment(0))[T.1]_std",0.9994736842105262
399,v_Intercept_subj.30,0.9994736842105263
400,v_Intercept_subj.31,0.9994736842105263
401,v_Intercept_subj.32,0.9994736842105262
402,v_Intercept_subj.33,0.9994736842105264
403,v_Intercept_subj.34,0.9994736842105261
404,v_Intercept_subj.35,0.9994736842105263
405,v_Intercept_subj.37,0.9994736842105263
406,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.3",0.9994736842105264
407,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.1",0.9994736842105264
408,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.6",0.9994736842105263
409,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.5",0.9994736842105263
410,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.4",0.9994736842105263
411,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.79",0.9994736842105263
412,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.9",0.9994736842105264
413,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.8",0.9994736842105263
414,"v_C(stim, Treatment(0))[T.1]:C(CongruentBlock, Treatment(0))[T.1]_subj.78",0.9994736842105263
415,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.79",0.9994736842105263
416,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.78",0.9994736842105264
417,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.77",0.9994736842105263
418,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.76",0.9994736842105263
419,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.75",0.9994736842105263
420,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.74",0.9994736842105263
421,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.73",0.9994736842105263
422,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.72",0.9994736842105264
423,"v_C(CongruentBlock, Treatment(0))[T.1]_subj.71",0.9994736842105263
